id,s41,s42,s43,trust_pomp,trust_bin,trust_c5,trust_c7,cohort,female,edu_years,hukou,party,region,subj_class,econ_subj,fairness,social_trust,si_med,si_pen,si_any,empstat,statsec,contract,lninc,internet,know_lawyer,know_police,voted,year,wt
13526.0,2,3,10,,,,,4.0,0.0,6.0,1.0,0.0,3.0,4.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,,8.987321853637695,1.0,,,0.0,2017.0,2.1585335731506348
13527.0,2,3,10,,,,,2.0,0.0,6.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,,,10.085850715637207,1.0,,,1.0,2017.0,0.574192225933075
13528.0,2,5,12,,,,,2.0,0.0,9.0,1.0,1.0,3.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,,,8.55660629272461,1.0,,,1.0,2017.0,0.6957347989082336
13529.0,2,3,10,0.30000001192092896,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,3.0,5.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,8.612685203552246,2.0,0.0,0.0,1.0,2017.0,1.295120120048523
13530.0,2,3,10,0.20000000298023224,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,4.0,1.0,0.0,1.0,4.0,,,0.0,1.0,0.0,0.0,1.0,2017.0,0.9569870829582214
13531.0,2,3,10,0.30000001192092896,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,,,8.294300079345703,1.0,0.0,0.0,1.0,2017.0,0.3827948272228241
13532.0,2,5,12,,,,,5.0,0.0,15.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,10.819798469543457,5.0,,,1.0,2017.0,3.6470792293548584
13533.0,2,4,11,,,,,6.0,0.0,16.0,2.0,0.0,3.0,5.0,4.0,4.0,4.0,1.0,0.0,1.0,4.0,,,0.0,4.0,,,0.0,2017.0,2.73530912399292
13534.0,2,5,12,0.5,0.0,1.0,0.0,4.0,1.0,6.0,1.0,0.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,,7.601402282714844,1.0,0.0,0.0,1.0,2017.0,0.808918833732605
13535.0,2,3,10,0.800000011920929,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,,8.517393112182617,1.0,0.0,0.0,1.0,2017.0,0.4221976697444916
13536.0,2,5,12,0.5,0.0,1.0,0.0,4.0,0.0,6.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,8.412055015563965,1.0,0.0,1.0,1.0,2017.0,1.295120120048523
13537.0,2,2,9,0.6000000238418579,1.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,3.0,2.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,,,9.90353775024414,1.0,0.0,0.0,1.0,2017.0,0.6957347989082336
13538.0,2,2,9,0.8999999761581421,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.778977394104004,1.0,0.0,0.0,0.0,2017.0,1.0554941892623901
13539.0,2,5,12,0.4000000059604645,0.0,0.0,0.0,3.0,1.0,9.0,1.0,0.0,3.0,5.0,2.0,2.0,2.0,1.0,0.0,1.0,4.0,,,0.0,1.0,0.0,0.0,0.0,2017.0,1.0785585641860962
13540.0,2,4,11,,,,,3.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,2017.0,0.5392792820930481
13542.0,2,3,10,,,,,4.0,0.0,6.0,1.0,0.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,9.210440635681152,1.0,,,1.0,2017.0,0.3478673994541168
13543.0,2,4,11,,,,,4.0,1.0,6.0,1.0,0.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,6.685861110687256,1.0,,,0.0,2017.0,0.5809220671653748
13544.0,2,3,10,0.6000000238418579,1.0,1.0,0.0,4.0,0.0,9.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,,,9.210440635681152,3.0,1.0,1.0,0.0,2017.0,0.8634134531021118
13545.0,2,3,10,0.8999999761581421,1.0,1.0,1.0,4.0,0.0,6.0,1.0,0.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,10.308985710144043,1.0,0.0,0.0,0.0,2017.0,1.295120120048523
13546.0,2,5,12,,,,,3.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,1.0,2017.0,1.8874773979187012
13547.0,2,3,10,0.30000001192092896,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,4.0,4.0,1.0,0.0,1.0,4.0,,,0.0,1.0,0.0,0.0,0.0,2017.0,0.8713830709457397
13548.0,2,4,11,,,,,4.0,0.0,6.0,1.0,0.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,,,8.00670051574707,1.0,,,0.0,2017.0,1.7268269062042236
13549.0,2,3,10,0.30000001192092896,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,2017.0,2.6963963508605957
13550.0,2,5,12,,,,,5.0,0.0,9.0,1.0,0.0,3.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,9.210440635681152,5.0,,,0.0,2017.0,3.6211459636688232
13552.0,2,5,12,0.4000000059604645,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,,,7.313886642456055,1.0,0.0,1.0,1.0,2017.0,0.3827948272228241
13553.0,2,5,12,,,,,1.0,1.0,6.0,1.0,0.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,1.0,2017.0,1.477691888809204
13554.0,2,4,11,,,,,2.0,0.0,6.0,1.0,0.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,,6.8035054206848145,1.0,,,1.0,2017.0,0.19139741361141205
13555.0,2,2,9,,,,,3.0,0.0,9.0,1.0,0.0,3.0,4.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,0.0,,10.819798469543457,1.0,,,1.0,2017.0,1.7393369674682617
13556.0,2,2,9,,,,,1.0,0.0,12.0,2.0,1.0,3.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,8.517393112182617,1.0,,,1.0,2017.0,0.9569870829582214
13557.0,2,2,9,,,,,3.0,1.0,6.0,1.0,0.0,3.0,4.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,,,0.0,1.0,,,1.0,2017.0,1.3481981754302979
13558.0,2,2,9,0.800000011920929,1.0,1.0,1.0,3.0,0.0,9.0,1.0,0.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,,9.90353775024414,1.0,1.0,0.0,1.0,2017.0,0.6957347989082336
13559.0,2,5,12,0.5,0.0,1.0,0.0,6.0,0.0,16.0,1.0,0.0,3.0,5.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,8.00670051574707,4.0,0.0,1.0,0.0,2017.0,2.73530912399292
13560.0,2,5,12,,,,,3.0,0.0,9.0,1.0,0.0,3.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,8.517393112182617,1.0,,,1.0,2017.0,0.3478673994541168
13561.0,2,4,11,,,,,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,,,8.00670051574707,1.0,,,0.0,2017.0,0.4221976697444916
13562.0,2,2,9,0.8999999761581421,1.0,1.0,1.0,1.0,0.0,9.0,2.0,0.0,3.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,,,10.778977394104004,2.0,1.0,1.0,1.0,2017.0,0.7655896544456482
13563.0,2,5,12,0.800000011920929,1.0,1.0,1.0,4.0,1.0,6.0,1.0,0.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,8.00670051574707,1.0,0.0,0.0,1.0,2017.0,0.8713830709457397
13564.0,2,2,9,0.800000011920929,1.0,1.0,1.0,2.0,0.0,12.0,1.0,0.0,3.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,9.105091094970703,1.0,0.0,1.0,1.0,2017.0,1.5311793088912964
13565.0,2,5,12,,,,,2.0,0.0,9.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,1.0,2017.0,2.0872042179107666
13566.0,2,4,11,0.6000000238418579,1.0,1.0,0.0,4.0,0.0,6.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,,9.47278118133545,1.0,0.0,0.0,1.0,2017.0,1.295120120048523
13567.0,2,3,10,,,,,6.0,0.0,6.0,1.0,0.0,3.0,3.0,2.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,8.294300079345703,4.0,,,0.0,2017.0,1.4484584331512451
13568.0,2,5,12,,,,,4.0,0.0,6.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,7.601402282714844,2.0,,,1.0,2017.0,2.0872042179107666
13569.0,2,4,11,,,,,3.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,,,8.517393112182617,1.0,,,1.0,2017.0,1.0785585641860962
13570.0,2,2,9,,,,,6.0,0.0,12.0,2.0,0.0,3.0,2.0,2.0,2.0,,1.0,1.0,1.0,4.0,,,,1.0,,,0.0,2017.0,1.4484584331512451
13571.0,2,4,11,,,,,5.0,1.0,6.0,1.0,0.0,3.0,5.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,,,6.908754825592041,1.0,,,0.0,2017.0,1.4523051977157593
13572.0,2,5,12,,,,,5.0,1.0,6.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,9.210440635681152,2.0,,,1.0,2017.0,0.5809220671653748
13573.0,2,2,9,,,,,3.0,1.0,9.0,1.0,0.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,,10.308985710144043,1.0,,,1.0,2017.0,0.5392792820930481
13574.0,2,3,10,,,,,2.0,1.0,0.0,1.0,0.0,3.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,0.2110988348722458
13575.0,2,2,9,,,,,3.0,0.0,9.0,1.0,0.0,3.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,,,8.699681282043457,1.0,,,1.0,2017.0,1.7393369674682617
13576.0,2,3,10,,,,,6.0,0.0,12.0,1.0,0.0,3.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,,11.695255279541016,5.0,,,0.0,2017.0,2.8969168663024902
13577.0,2,2,9,,,,,5.0,1.0,6.0,1.0,0.0,3.0,5.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,,,0.0,1.0,,,1.0,2017.0,3.493074655532837
13578.0,2,2,9,,,,,5.0,1.0,9.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,8.00670051574707,1.0,,,1.0,2017.0,1.1618441343307495
13579.0,2,2,9,,,,,3.0,0.0,6.0,1.0,0.0,3.0,3.0,2.0,,2.0,1.0,1.0,1.0,4.0,,,,1.0,,,1.0,2017.0,1.7393369674682617
13580.0,2,4,11,,,,,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,0.4221976697444916
13581.0,2,3,10,,,,,2.0,0.0,6.0,1.0,0.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,,7.824445724487305,1.0,,,0.0,2017.0,0.6957347989082336
13582.0,2,3,10,,,,,5.0,1.0,9.0,1.0,0.0,3.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,,,8.294300079345703,3.0,,,0.0,2017.0,1.1618441343307495
13583.0,2,5,12,,,,,4.0,0.0,6.0,1.0,0.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,,9.615872383117676,3.0,,,1.0,2017.0,1.0436021089553833
13584.0,2,4,11,,,,,3.0,0.0,6.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,8.00670051574707,1.0,,,1.0,2017.0,1.3914695978164673
13585.0,2,2,9,0.4000000059604645,0.0,0.0,0.0,3.0,0.0,12.0,1.0,0.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,0.0,0.0,1.0,2017.0,1.0436021089553833
13586.0,2,5,12,0.800000011920929,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,3.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,11.002116203308105,4.0,0.0,1.0,1.0,2017.0,0.5809220671653748
13587.0,2,4,11,,,,,2.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,,,8.071218490600586,1.0,,,1.0,2017.0,0.8443953394889832
13588.0,2,2,9,,,,,1.0,1.0,9.0,1.0,0.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,,7.090909957885742,1.0,,,1.0,2017.0,0.8443953394889832
13589.0,2,2,9,,,,,3.0,1.0,15.0,2.0,0.0,3.0,7.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,11.512935638427734,5.0,,,1.0,2017.0,1.7168307304382324
13590.0,2,4,11,,,,,5.0,1.0,6.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,8.00670051574707,1.0,,,1.0,2017.0,1.7427661418914795
13591.0,2,3,10,,,,,4.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,4.0,,,0.0,1.0,,,1.0,2017.0,0.808918833732605
13592.0,2,4,11,,,,,5.0,0.0,6.0,1.0,0.0,3.0,10.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,,,8.699681282043457,4.0,,,1.0,2017.0,1.7268269062042236
13593.0,2,2,9,,,,,5.0,0.0,9.0,1.0,0.0,3.0,4.0,2.0,3.0,4.0,1.0,0.0,1.0,2.0,0.0,,11.002116203308105,3.0,,,1.0,2017.0,1.295120120048523
13594.0,2,2,9,,,,,4.0,0.0,6.0,1.0,0.0,3.0,3.0,1.0,5.0,4.0,1.0,1.0,1.0,4.0,,,9.210440635681152,1.0,,,1.0,2017.0,2.590240240097046
13595.0,2,2,9,,,,,3.0,0.0,9.0,1.0,0.0,3.0,4.0,2.0,1.0,5.0,1.0,0.0,1.0,1.0,,,0.0,1.0,,,1.0,2017.0,1.0436021089553833
13596.0,2,3,10,,,,,5.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,,,8.987321853637695,1.0,,,1.0,2017.0,1.1618441343307495
13597.0,2,4,11,,,,,1.0,1.0,6.0,1.0,0.0,3.0,6.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,,1.0,,,1.0,2017.0,0.2110988348722458
13598.0,2,3,10,,,,,2.0,0.0,6.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,,,9.210440635681152,1.0,,,1.0,2017.0,0.19139741361141205
13599.0,2,4,11,,,,,4.0,1.0,16.0,1.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,4.0,,,1.0,2017.0,1.3520634174346924
13600.0,2,4,11,,,,,2.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,,2.0,1.0,1.0,1.0,4.0,,,7.601402282714844,1.0,,,0.0,2017.0,1.0785585641860962
13601.0,2,4,11,1.0,1.0,1.0,1.0,5.0,0.0,15.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,8.517393112182617,5.0,0.0,0.0,1.0,2017.0,4.558848857879639
13602.0,2,4,11,,,,,2.0,1.0,6.0,1.0,0.0,3.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,8.294300079345703,1.0,,,1.0,2017.0,0.4221976697444916
13603.0,2,5,12,,,,,3.0,1.0,6.0,1.0,0.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,6.908754825592041,1.0,,,1.0,2017.0,0.5392792820930481
13605.0,2,4,11,0.699999988079071,1.0,1.0,1.0,4.0,1.0,12.0,1.0,0.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,11.775297164916992,5.0,0.0,0.0,1.0,2017.0,0.8713830709457397
13606.0,2,5,12,,,,,3.0,0.0,9.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,,9.210440635681152,1.0,,,1.0,2017.0,0.6957347989082336
13607.0,2,5,12,,,,,1.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,0.7655896544456482
13608.0,2,5,12,,,,,4.0,0.0,6.0,1.0,0.0,3.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,11.002116203308105,1.0,,,1.0,2017.0,1.7268269062042236
13609.0,2,2,9,,,,,6.0,1.0,12.0,1.0,0.0,3.0,5.0,2.0,4.0,4.0,1.0,0.0,1.0,4.0,,,0.0,4.0,,,1.0,2017.0,1.7465373277664185
13610.0,2,4,11,,,,,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,4.0,,,9.9988431930542,1.0,,,1.0,2017.0,0.6332964301109314
13611.0,2,2,9,,,,,1.0,0.0,6.0,1.0,0.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,,,8.699681282043457,1.0,,,1.0,2017.0,0.3827948272228241
13612.0,2,2,9,,,,,5.0,1.0,9.0,1.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,,,0.0,5.0,,,0.0,2017.0,1.7465373277664185
13613.0,2,2,9,0.5,0.0,1.0,0.0,6.0,1.0,9.0,1.0,0.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,,9.210440635681152,4.0,0.0,0.0,1.0,2017.0,1.1643582582473755
13614.0,2,4,11,,,,,3.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,8.00670051574707,1.0,,,1.0,2017.0,1.0785585641860962
13615.0,2,5,12,,,,,5.0,0.0,9.0,1.0,0.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,9.68040657043457,1.0,,,1.0,2017.0,0.4317067265510559
13616.0,2,4,11,,,,,1.0,1.0,6.0,1.0,0.0,3.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,,,,1.0,,,0.0,2017.0,0.2110988348722458
13617.0,2,4,11,,,,,3.0,1.0,6.0,1.0,0.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,,8.00670051574707,1.0,,,1.0,2017.0,0.5392792820930481
13618.0,2,3,10,,,,,2.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,1.2665928602218628
13619.0,2,5,12,,,,,2.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,7.601402282714844,1.0,,,0.0,2017.0,0.5392792820930481
13620.0,2,2,9,0.8999999761581421,1.0,1.0,1.0,1.0,0.0,9.0,2.0,0.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,,,7.696667194366455,1.0,0.0,0.0,1.0,2017.0,0.7655896544456482
13621.0,2,5,12,,,,,2.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,1.2665928602218628
13622.0,2,2,9,,,,,4.0,1.0,6.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,8.853808403015137,1.0,,,0.0,2017.0,1.1618441343307495
13623.0,2,2,9,,,,,3.0,1.0,9.0,1.0,0.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,,,8.294300079345703,1.0,,,0.0,2017.0,1.3481981754302979
13624.0,2,4,11,,,,,2.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,,,,1.0,,,1.0,2017.0,0.2110988348722458
13625.0,2,3,10,,,,,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,0.19139741361141205
13626.0,2,5,12,,,,,4.0,1.0,6.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,6.908754825592041,5.0,,,1.0,2017.0,1.1618441343307495
13627.0,2,3,10,,,,,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,0.4221976697444916
13628.0,2,2,9,,,,,2.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,6.908754825592041,1.0,,,1.0,2017.0,0.4221976697444916
13629.0,2,2,9,,,,,4.0,0.0,12.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,0.0,,7.601402282714844,5.0,,,0.0,2017.0,0.4317067265510559
13630.0,2,4,11,,,,,2.0,0.0,6.0,2.0,0.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.126670837402344,1.0,,,1.0,2017.0,0.3827948272228241
13631.0,2,3,10,,,,,2.0,0.0,9.0,1.0,0.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,,,0.0,1.0,,,1.0,2017.0,0.3827948272228241
13632.0,2,3,10,,,,,1.0,0.0,6.0,1.0,0.0,3.0,6.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,0.7655896544456482
13633.0,2,4,11,0.699999988079071,1.0,1.0,1.0,4.0,1.0,9.0,1.0,0.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,4.0,0.0,0.0,0.0,2017.0,0.8713830709457397
13634.0,2,4,11,0.699999988079071,1.0,1.0,1.0,2.0,0.0,9.0,1.0,0.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,8.294300079345703,1.0,0.0,1.0,1.0,2017.0,0.9569870829582214
13635.0,2,3,10,0.30000001192092896,0.0,0.0,0.0,5.0,0.0,15.0,1.0,1.0,3.0,5.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,,,9.210440635681152,4.0,0.0,0.0,1.0,2017.0,2.4360549449920654
13636.0,2,5,12,0.4000000059604645,0.0,0.0,0.0,5.0,1.0,9.0,1.0,0.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,7.824445724487305,3.0,0.0,1.0,1.0,2017.0,1.4523051977157593
13637.0,2,4,11,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,0.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,,,7.313886642456055,1.0,0.0,0.0,1.0,2017.0,0.8713830709457397
13638.0,2,4,11,0.6000000238418579,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,,,6.216606140136719,1.0,0.0,0.0,1.0,2017.0,1.3481981754302979
13639.0,2,5,12,,,,,3.0,0.0,9.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,8.00670051574707,1.0,,,1.0,2017.0,2.0872042179107666
13640.0,2,2,9,,,,,3.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,0.0,1.0,,,1.0,2017.0,1.3481981754302979
13641.0,2,4,11,0.6000000238418579,1.0,1.0,0.0,4.0,0.0,9.0,2.0,0.0,3.0,6.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,0.0,,8.294300079345703,2.0,0.0,1.0,1.0,2017.0,1.0436021089553833
13642.0,2,4,11,1.0,1.0,1.0,1.0,4.0,0.0,6.0,1.0,0.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,,,8.987321853637695,1.0,0.0,1.0,1.0,2017.0,1.7393369674682617
13643.0,2,2,9,,,,,4.0,1.0,9.0,1.0,0.0,3.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,,,,,2.0,,,0.0,2017.0,0.5809220671653748
13644.0,2,3,10,,,,,4.0,1.0,0.0,1.0,0.0,3.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,8.517393112182617,1.0,,,0.0,2017.0,0.808918833732605
13645.0,2,4,11,,,,,2.0,0.0,6.0,1.0,0.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,,8.987321853637695,1.0,,,0.0,2017.0,0.3827948272228241
13646.0,2,2,9,,,,,1.0,1.0,9.0,1.0,0.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,0.8443953394889832
13647.0,2,5,12,0.4000000059604645,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,,8.612685203552246,1.0,0.0,0.0,1.0,2017.0,0.26963964104652405
13648.0,2,2,9,,,,,3.0,1.0,6.0,1.0,0.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,0.0,1.0,,,1.0,2017.0,0.5392792820930481
13649.0,2,2,9,,,,,3.0,1.0,12.0,1.0,0.0,3.0,6.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,7.601402282714844,4.0,,,1.0,2017.0,1.0785585641860962
13650.0,2,2,9,,,,,3.0,1.0,12.0,1.0,0.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,8.00670051574707,2.0,,,1.0,2017.0,0.26963964104652405
13651.0,2,3,10,0.5,0.0,1.0,0.0,3.0,1.0,6.0,1.0,0.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0,,,0.0,3.0,1.0,1.0,1.0,2017.0,0.5392792820930481
13652.0,2,2,9,1.0,1.0,1.0,1.0,2.0,0.0,6.0,1.0,0.0,3.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,9.210440635681152,1.0,0.0,0.0,1.0,2017.0,0.9569870829582214
13653.0,2,4,11,,,,,4.0,0.0,0.0,1.0,0.0,3.0,6.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,2017.0,1.295120120048523
